year,exporter,importer,hs6,trade_value,distance,pci,gdp_ex,pop_ex,internet_ex,gdp_im,pop_im,internet_im,tariff,legal_ex,legal_im,same_legal,ln_trade_value,log_distance,ln_gdp_ex,ln_gdp_im,ln_pop_ex,ln_pop_im
2019,THA,BHR,210690,1557727.7650000001,5382,0.198,543976691793.886,71522271.0,66.6524,40446808510.6383,1483756.0,99.7015,0.13906239290323635,uk,uk,1,14.258739398472757,8.590815331286851,27.022172236917317,24.423253577724783,18.08551944168111,14.210087268705758
2019,THA,KWT,020714,1885614.975,5666,0.823,543976691793.886,71522271.0,66.6524,140856394860.529,4442316.0,99.5427,0.022388950287268727,uk,fr,0,14.44976510267254,8.642238680390461,27.022172236917317,25.671006732158844,18.08551944168111,15.306686420032761
2019,THA,KWT,160100,0.0,5666,-0.231,543976691793.886,71522271.0,66.6524,140856394860.529,4442316.0,99.5427,0.03743760073868033,uk,fr,0,0.0,8.642238680390461,27.022172236917317,25.671006732158844,18.08551944168111,15.306686420032761
2019,THA,KWT,160232,498786.59,5666,0.287,543976691793.886,71522271.0,66.6524,140856394860.529,4442316.0,99.5427,0.016331820447475328,uk,fr,0,13.119935612767206,8.642238680390461,27.022172236917317,25.671006732158844,18.08551944168111,15.306686420032761
2019,THA,KWT,040210,0.0,5666,-0.534,543976691793.886,71522271.0,66.6524,140856394860.529,4442316.0,99.5427,0.055546246306857006,uk,fr,0,0.0,8.642238680390461,27.022172236917317,25.671006732158844,18.08551944168111,15.306686420032761
2019,THA,KWT,190531,1784.46,5666,-0.298,543976691793.886,71522271.0,66.6524,140856394860.529,4442316.0,99.5427,0.06441482055652747,uk,fr,0,7.487431364095237,8.642238680390461,27.022172236917317,25.671006732158844,18.08551944168111,15.306686420032761
2019,THA,KWT,200599,269930.4835,5666,0.145,543976691793.886,71522271.0,66.6524,140856394860.529,4442316.0,99.5427,0.04798886444834542,uk,fr,0,12.505923440961958,8.642238680390461,27.022172236917317,25.671006732158844,18.08551944168111,15.306686420032761
2019,THA,KWT,210390,482198.11,5666,0.421,543976691793.886,71522271.0,66.6524,140856394860.529,4442316.0,99.5427,0.1260232512812701,uk,fr,0,13.08611239902033,8.642238680390461,27.022172236917317,25.671006732158844,18.08551944168111,15.306686420032761
2019,THA,KWT,210690,1557727.7650000001,5666,0.198,543976691793.886,71522271.0,66.6524,140856394860.529,4442316.0,99.5427,0.059945465737102493,uk,fr,0,14.258739398472757,8.642238680390461,27.022172236917317,25.671006732158844,18.08551944168111,15.306686420032761
2019,THA,OMN,020714,1885614.975,4666,0.823,543976691793.886,71522271.0,66.6524,88060858257.4772,4591241.0,90.2594,0.049330831356233305,uk,uk,1,14.44976510267254,8.448057452581375,27.022172236917317,25.20129398350721,18.08551944168111,15.339660915863616
2019,THA,OMN,160100,0.0,4666,-0.231,543976691793.886,71522271.0,66.6524,88060858257.4772,4591241.0,90.2594,0.08597745164215478,uk,uk,1,0.0,8.448057452581375,27.022172236917317,25.20129398350721,18.08551944168111,15.339660915863616
2019,THA,OMN,160232,498786.59,4666,0.287,543976691793.886,71522271.0,66.6524,88060858257.4772,4591241.0,90.2594,0.029729391496466768,uk,uk,1,13.119935612767206,8.448057452581375,27.022172236917317,25.20129398350721,18.08551944168111,15.339660915863616
2019,THA,OMN,040210,0.0,4666,-0.534,543976691793.886,71522271.0,66.6524,88060858257.4772,4591241.0,90.2594,0.12230757730556555,uk,uk,1,0.0,8.448057452581375,27.022172236917317,25.20129398350721,18.08551944168111,15.339660915863616
2019,THA,OMN,190531,1784.46,4666,-0.298,543976691793.886,71522271.0,66.6524,88060858257.4772,4591241.0,90.2594,0.020437090115167915,uk,uk,1,7.487431364095237,8.448057452581375,27.022172236917317,25.20129398350721,18.08551944168111,15.339660915863616
